TradeID,EntryTime,OptionType,Delta,ShortStrike,LongStrike,Width,Premium,ProfitTarget,ProfitDateTime,ProfitPrice,StopLossDateTime,StopLossTarget,StopLossPrice,IsWin,Outcome,ProfitLoss,ProfitLossAfterSlippage,CommissionFees,Slippage,LossMultiple,TradesToday,VIX,OpenDate,OpenTime,CloseDate,CloseTime
20207840,7/11/2023 12:30:00 PM,C,0.00,4435.00,4480.00,45.00,1.45,P100,,,7/11/2023 3:47:00 PM,1.5x,3.62,False,Stop Loss,-2.17,-2.42,6.4,0.25,1.7,0,15.02,2023-07-11,12:30:00,2023-07-11,15:47:00
20208152,7/11/2023 12:45:00 PM,C,0.00,4430.00,4475.00,45.00,2.50,P100,,,7/11/2023 3:45:00 PM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,15.02,2023-07-11,12:45:00,2023-07-11,15:45:00
20201472,7/11/2023 1:00:00 PM,P,0.00,4415.00,4360.00,55.00,1.55,P100,,,,1.5x,,True,Expiration,1.55,1.50,3.2,0.05,0,0,15.02,2023-07-11,13:00:00,,
20208612,7/11/2023 1:15:00 PM,C,0.00,4430.00,4475.00,45.00,2.10,P100,,,7/11/2023 3:44:00 PM,1.5x,5.25,False,Stop Loss,-3.15,-3.40,6.4,0.25,1.6,0,15.02,2023-07-11,13:15:00,2023-07-11,15:44:00
20208840,7/11/2023 1:30:00 PM,C,0.00,4430.00,4475.00,45.00,1.95,P100,,,7/11/2023 3:44:00 PM,1.5x,4.87,False,Stop Loss,-2.92,-3.17,6.4,0.25,1.6,0,15.02,2023-07-11,13:30:00,2023-07-11,15:44:00
20209064,7/11/2023 1:45:00 PM,C,0.00,4430.00,4475.00,45.00,1.65,P100,,,7/11/2023 3:44:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,15.02,2023-07-11,13:45:00,2023-07-11,15:44:00
20202412,7/11/2023 2:00:00 PM,P,0.00,4420.00,4370.00,50.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,15.02,2023-07-11,14:00:00,,
20209512,7/11/2023 2:15:00 PM,C,0.00,4425.00,4470.00,45.00,2.45,P100,,,7/11/2023 3:41:00 PM,1.5x,6.12,False,Stop Loss,-3.67,-3.92,6.4,0.25,1.6,0,15.02,2023-07-11,14:15:00,2023-07-11,15:41:00
20209720,7/11/2023 2:30:00 PM,C,0.00,4425.00,4470.00,45.00,2.10,P100,,,7/11/2023 3:01:00 PM,1.5x,5.25,False,Stop Loss,-3.15,-3.40,6.4,0.25,1.6,0,15.02,2023-07-11,14:30:00,2023-07-11,15:01:00
20203092,7/11/2023 2:45:00 PM,P,0.00,4420.00,4365.00,55.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,15.02,2023-07-11,14:45:00,,
20203296,7/11/2023 3:00:00 PM,P,0.00,4425.00,4380.00,45.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,15.02,2023-07-11,15:00:00,,
20203464,7/11/2023 3:15:00 PM,P,0.00,4425.00,4380.00,45.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,15.02,2023-07-11,15:15:00,,
20203672,7/11/2023 3:30:00 PM,P,0.00,4425.00,4380.00,45.00,1.10,P100,,,,1.5x,,True,Expiration,1.10,1.05,3.2,0.05,0,0,15.02,2023-07-11,15:30:00,,
20203832,7/11/2023 3:45:00 PM,P,0.00,4430.00,4385.00,45.00,1.20,P100,,,,1.5x,,True,Expiration,1.20,1.15,3.2,0.05,0,0,15.02,2023-07-11,15:45:00,,
20213096,7/12/2023 9:33:00 AM,P,0.00,4450.00,4395.00,55.00,1.90,P100,,,,1.5x,,True,Expiration,1.90,1.85,3.2,0.05,0,26,14.82,2023-07-12,09:33:00,,
20213580,7/12/2023 9:45:00 AM,P,0.00,4455.00,4405.00,50.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,14.82,2023-07-12,09:45:00,,
20214064,7/12/2023 10:00:00 AM,P,0.00,4465.00,4420.00,45.00,2.50,P100,,,7/12/2023 11:40:00 AM,1.5x,6.25,False,Stop Loss,-3.75,-4.00,6.4,0.25,1.6,0,14.82,2023-07-12,10:00:00,2023-07-12,11:40:00
20214596,7/12/2023 10:15:00 AM,P,0.00,4465.00,4415.00,50.00,1.85,P100,,,7/12/2023 11:40:00 AM,1.5x,4.62,False,Stop Loss,-2.77,-3.02,6.4,0.25,1.6,0,14.82,2023-07-12,10:15:00,2023-07-12,11:40:00
20215008,7/12/2023 10:30:00 AM,P,0.00,4470.00,4425.00,45.00,2.35,P100,,,7/12/2023 11:40:00 AM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,0,14.82,2023-07-12,10:30:00,2023-07-12,11:40:00
20215464,7/12/2023 10:45:00 AM,P,0.00,4470.00,4415.00,55.00,1.70,P100,,,7/12/2023 11:39:00 AM,1.5x,4.25,False,Stop Loss,-2.55,-2.80,6.4,0.25,1.6,0,14.82,2023-07-12,10:45:00,2023-07-12,11:39:00
20224404,7/12/2023 11:00:00 AM,C,0.00,4500.00,4550.00,50.00,1.65,P100,,,,1.5x,,True,Expiration,1.65,1.60,3.2,0.05,0,26,14.82,2023-07-12,11:00:00,,
20224760,7/12/2023 11:15:00 AM,C,0.00,4495.00,4545.00,50.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,14.82,2023-07-12,11:15:00,,
20225024,7/12/2023 11:30:00 AM,C,0.00,4495.00,4540.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,14.82,2023-07-12,11:30:00,,
20225348,7/12/2023 11:45:00 AM,C,0.00,4485.00,4535.00,50.00,1.70,P100,,,,1.5x,,True,Expiration,1.70,1.65,3.2,0.05,0,0,14.82,2023-07-12,11:45:00,,
20225708,7/12/2023 12:00:00 PM,C,0.00,4480.00,4525.00,45.00,2.10,P100,,,,1.5x,,True,Expiration,2.10,2.05,3.2,0.05,0,0,14.82,2023-07-12,12:00:00,,
20226048,7/12/2023 12:15:00 PM,C,0.00,4485.00,4540.00,55.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,14.82,2023-07-12,12:15:00,,
20226400,7/12/2023 12:30:00 PM,C,0.00,4480.00,4530.00,50.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,14.82,2023-07-12,12:30:00,,
20218752,7/12/2023 12:45:00 PM,P,0.00,4460.00,4415.00,45.00,1.90,P100,,,,1.5x,,True,Expiration,1.90,1.85,3.2,0.05,0,0,14.82,2023-07-12,12:45:00,,
20219136,7/12/2023 1:00:00 PM,P,0.00,4460.00,4415.00,45.00,1.50,P100,,,,1.5x,,True,Expiration,1.50,1.45,3.2,0.05,0,0,14.82,2023-07-12,13:00:00,,
20219432,7/12/2023 1:15:00 PM,P,0.00,4465.00,4415.00,50.00,2.20,P100,,,,1.5x,,True,Expiration,2.20,2.15,3.2,0.05,0,0,14.82,2023-07-12,13:15:00,,
20219792,7/12/2023 1:30:00 PM,P,0.00,4465.00,4420.00,45.00,1.55,P100,,,,1.5x,,True,Expiration,1.55,1.50,3.2,0.05,0,0,14.82,2023-07-12,13:30:00,,
20220084,7/12/2023 1:45:00 PM,P,0.00,4470.00,4415.00,55.00,1.85,P100,,,7/12/2023 3:23:00 PM,1.5x,4.62,False,Stop Loss,-2.77,-3.02,6.4,0.25,1.6,0,14.82,2023-07-12,13:45:00,2023-07-12,15:23:00
20220372,7/12/2023 2:00:00 PM,P,0.00,4470.00,4415.00,55.00,1.75,P100,,,7/12/2023 3:23:00 PM,1.5x,4.37,False,Stop Loss,-2.62,-2.87,6.4,0.25,1.6,0,14.82,2023-07-12,14:00:00,2023-07-12,15:23:00
20220628,7/12/2023 2:15:00 PM,P,0.00,4475.00,4425.00,50.00,1.85,P100,,,7/12/2023 3:22:00 PM,1.5x,4.62,False,Stop Loss,-2.77,-3.02,6.4,0.25,1.6,0,14.82,2023-07-12,14:15:00,2023-07-12,15:22:00
20220868,7/12/2023 2:30:00 PM,P,0.00,4475.00,4430.00,45.00,1.65,P100,,,7/12/2023 3:20:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,14.82,2023-07-12,14:30:00,2023-07-12,15:20:00
20228828,7/12/2023 2:45:00 PM,C,0.00,4485.00,4530.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,14.82,2023-07-12,14:45:00,,
20229044,7/12/2023 3:00:00 PM,C,0.00,4480.00,4525.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,14.82,2023-07-12,15:00:00,,
20229212,7/12/2023 3:15:00 PM,C,0.00,4480.00,4525.00,45.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,14.82,2023-07-12,15:15:00,,
20229384,7/12/2023 3:30:00 PM,C,0.00,4475.00,4520.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,14.82,2023-07-12,15:30:00,,
20221900,7/12/2023 3:45:00 PM,P,0.00,4475.00,4430.00,45.00,2.10,P100,,,,1.5x,,True,Expiration (ITM),0.20,-0.05,6.4,0.25,0,0,14.82,2023-07-12,15:45:00,,
20231956,7/13/2023 9:33:00 AM,P,0.00,4475.00,4420.00,55.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,26,13.44,2023-07-13,09:33:00,,
20232400,7/13/2023 9:45:00 AM,P,0.00,4480.00,4430.00,50.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,13.44,2023-07-13,09:45:00,,
20232876,7/13/2023 10:00:00 AM,P,0.00,4480.00,4435.00,45.00,1.80,P100,,,,1.5x,,True,Expiration,1.80,1.75,3.2,0.05,0,0,13.44,2023-07-13,10:00:00,,
20233308,7/13/2023 10:15:00 AM,P,0.00,4480.00,4430.00,50.00,1.85,P100,,,,1.5x,,True,Expiration,1.85,1.80,3.2,0.05,0,0,13.44,2023-07-13,10:15:00,,
20240836,7/13/2023 10:30:00 AM,C,0.00,4505.00,4560.00,55.00,2.35,P100,,,7/13/2023 3:12:00 PM,1.5x,5.87,False,Stop Loss,-3.52,-3.77,6.4,0.25,1.6,26,13.44,2023-07-13,10:30:00,2023-07-13,15:12:00
20234028,7/13/2023 10:45:00 AM,P,0.00,4485.00,4435.00,50.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,13.44,2023-07-13,10:45:00,,
20234384,7/13/2023 11:00:00 AM,P,0.00,4485.00,4435.00,50.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.44,2023-07-13,11:00:00,,
20241684,7/13/2023 11:15:00 AM,C,0.00,4505.00,4550.00,45.00,1.95,P100,,,7/13/2023 3:03:00 PM,1.5x,4.87,False,Stop Loss,-2.92,-3.17,6.4,0.25,1.6,0,13.44,2023-07-13,11:15:00,2023-07-13,15:03:00
20241964,7/13/2023 11:30:00 AM,C,0.00,4505.00,4550.00,45.00,2.10,P100,,,7/13/2023 3:03:00 PM,1.5x,5.25,False,Stop Loss,-3.15,-3.40,6.4,0.25,1.6,0,13.44,2023-07-13,11:30:00,2023-07-13,15:03:00
20235408,7/13/2023 11:45:00 AM,P,0.00,4485.00,4440.00,45.00,1.85,P100,,,,1.5x,,True,Expiration,1.85,1.80,3.2,0.05,0,0,13.44,2023-07-13,11:45:00,,
20235684,7/13/2023 12:00:00 PM,P,0.00,4490.00,4445.00,45.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,13.44,2023-07-13,12:00:00,,
20235964,7/13/2023 12:15:00 PM,P,0.00,4490.00,4445.00,45.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,0,13.44,2023-07-13,12:15:00,,
20236248,7/13/2023 12:30:00 PM,P,0.00,4490.00,4445.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.44,2023-07-13,12:30:00,,
20236576,7/13/2023 12:45:00 PM,P,0.00,4490.00,4445.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.44,2023-07-13,12:45:00,,
20243476,7/13/2023 1:00:00 PM,C,0.00,4510.00,4555.00,45.00,1.50,P100,,,7/13/2023 3:12:00 PM,1.5x,3.75,False,Stop Loss,-2.25,-2.50,6.4,0.25,1.7,0,13.44,2023-07-13,13:00:00,2023-07-13,15:12:00
20243716,7/13/2023 1:15:00 PM,C,0.00,4505.00,4550.00,45.00,2.20,P100,,,7/13/2023 3:12:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,13.44,2023-07-13,13:15:00,2023-07-13,15:12:00
20237416,7/13/2023 1:30:00 PM,P,0.00,4495.00,4450.00,45.00,2.25,P100,,,,1.5x,,True,Expiration,2.25,2.20,3.2,0.05,0,0,13.44,2023-07-13,13:30:00,,
20237684,7/13/2023 1:45:00 PM,P,0.00,4495.00,4445.00,50.00,1.90,P100,,,,1.5x,,True,Expiration,1.90,1.85,3.2,0.05,0,0,13.44,2023-07-13,13:45:00,,
20237904,7/13/2023 2:00:00 PM,P,0.00,4495.00,4450.00,45.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.44,2023-07-13,14:00:00,,
20238148,7/13/2023 2:15:00 PM,P,0.00,4500.00,4455.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.44,2023-07-13,14:15:00,,
20244772,7/13/2023 2:30:00 PM,C,0.00,4510.00,4555.00,45.00,1.15,P100,,,7/13/2023 3:12:00 PM,1.5x,2.87,False,Stop Loss,-1.72,-1.97,6.4,0.25,1.7,0,13.44,2023-07-13,14:30:00,2023-07-13,15:12:00
20238564,7/13/2023 2:45:00 PM,P,0.00,4500.00,4455.00,45.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,13.44,2023-07-13,14:45:00,,
20238748,7/13/2023 3:00:00 PM,P,0.00,4505.00,4450.00,55.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,13.44,2023-07-13,15:00:00,,
20238956,7/13/2023 3:15:00 PM,P,0.00,4505.00,4460.00,45.00,1.15,P100,,,,1.5x,,True,Expiration,1.15,1.10,3.2,0.05,0,0,13.44,2023-07-13,15:15:00,,
20239076,7/13/2023 3:30:00 PM,P,0.00,4510.00,4465.00,45.00,2.30,P100,,,,1.5x,,True,Expiration (ITM),1.92,1.67,6.4,0.25,0,0,13.44,2023-07-13,15:30:00,,
20239280,7/13/2023 3:45:00 PM,P,0.00,4515.00,4470.00,45.00,1.35,P100,,,7/13/2023 3:50:00 PM,1.5x,3.37,False,Stop Loss,-2.02,-2.27,6.4,0.25,1.7,0,13.44,2023-07-13,15:45:00,2023-07-13,15:50:00
20247224,7/14/2023 9:33:00 AM,P,0.00,4500.00,4445.00,55.00,2.15,P100,,,,1.5x,,True,Expiration,2.15,2.10,3.2,0.05,0,26,13.72,2023-07-14,09:33:00,,
20247728,7/14/2023 9:45:00 AM,P,0.00,4500.00,4445.00,55.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.72,2023-07-14,09:45:00,,
20248156,7/14/2023 10:00:00 AM,P,0.00,4505.00,4455.00,50.00,2.20,P100,,,7/14/2023 3:00:00 PM,1.5x,5.50,False,Stop Loss,-3.30,-3.55,6.4,0.25,1.6,0,13.72,2023-07-14,10:00:00,2023-07-14,15:00:00
20248588,7/14/2023 10:15:00 AM,P,0.00,4510.00,4465.00,45.00,2.45,P100,,,7/14/2023 10:38:00 AM,1.5x,6.12,False,Stop Loss,-3.67,-3.92,6.4,0.25,1.6,0,13.72,2023-07-14,10:15:00,2023-07-14,10:38:00
20257000,7/14/2023 10:30:00 AM,C,0.00,4535.00,4580.00,45.00,1.80,P100,,,,1.5x,,True,Expiration,1.80,1.75,3.2,0.05,0,26,13.72,2023-07-14,10:30:00,,
20257328,7/14/2023 10:45:00 AM,C,0.00,4530.00,4575.00,45.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,13.72,2023-07-14,10:45:00,,
20257664,7/14/2023 11:00:00 AM,C,0.00,4530.00,4580.00,50.00,2.00,P100,,,,1.5x,,True,Expiration,2.00,1.95,3.2,0.05,0,0,13.72,2023-07-14,11:00:00,,
20250256,7/14/2023 11:15:00 AM,P,0.00,4500.00,4450.00,50.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,13.72,2023-07-14,11:15:00,,
20250644,7/14/2023 11:30:00 AM,P,0.00,4505.00,4455.00,50.00,2.05,P100,,,7/14/2023 3:00:00 PM,1.5x,5.12,False,Stop Loss,-3.07,-3.32,6.4,0.25,1.6,0,13.72,2023-07-14,11:30:00,2023-07-14,15:00:00
20251036,7/14/2023 11:45:00 AM,P,0.00,4505.00,4460.00,45.00,1.70,P100,,,7/14/2023 1:02:00 PM,1.5x,4.25,False,Stop Loss,-2.55,-2.80,6.4,0.25,1.6,0,13.72,2023-07-14,11:45:00,2023-07-14,13:02:00
20251360,7/14/2023 12:00:00 PM,P,0.00,4510.00,4455.00,55.00,2.40,P100,,,7/14/2023 1:02:00 PM,1.5x,6.00,False,Stop Loss,-3.60,-3.85,6.4,0.25,1.6,0,13.72,2023-07-14,12:00:00,2023-07-14,13:02:00
20259136,7/14/2023 12:15:00 PM,C,0.00,4525.00,4570.00,45.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,13.72,2023-07-14,12:15:00,,
20259432,7/14/2023 12:30:00 PM,C,0.00,4520.00,4565.00,45.00,2.40,P100,,,,1.5x,,True,Expiration,2.40,2.35,3.2,0.05,0,0,13.72,2023-07-14,12:30:00,,
20259664,7/14/2023 12:45:00 PM,C,0.00,4525.00,4570.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.72,2023-07-14,12:45:00,,
20259964,7/14/2023 1:00:00 PM,C,0.00,4520.00,4565.00,45.00,2.35,P100,,,,1.5x,,True,Expiration,2.35,2.30,3.2,0.05,0,0,13.72,2023-07-14,13:00:00,,
20260196,7/14/2023 1:15:00 PM,C,0.00,4520.00,4565.00,45.00,1.65,P100,,,,1.5x,,True,Expiration,1.65,1.60,3.2,0.05,0,0,13.72,2023-07-14,13:15:00,,
20253328,7/14/2023 1:30:00 PM,P,0.00,4500.00,4450.00,50.00,1.55,P100,,,7/14/2023 3:01:00 PM,1.5x,3.87,False,Stop Loss,-2.32,-2.57,6.4,0.25,1.7,0,13.72,2023-07-14,13:30:00,2023-07-14,15:01:00
20253592,7/14/2023 1:45:00 PM,P,0.00,4505.00,4460.00,45.00,2.00,P100,,,7/14/2023 3:00:00 PM,1.5x,5.00,False,Stop Loss,-3.00,-3.25,6.4,0.25,1.6,0,13.72,2023-07-14,13:45:00,2023-07-14,15:00:00
20253864,7/14/2023 2:00:00 PM,P,0.00,4505.00,4460.00,45.00,1.70,P100,,,7/14/2023 3:00:00 PM,1.5x,4.25,False,Stop Loss,-2.55,-2.80,6.4,0.25,1.6,0,13.72,2023-07-14,14:00:00,2023-07-14,15:00:00
20254124,7/14/2023 2:15:00 PM,P,0.00,4510.00,4465.00,45.00,1.90,P100,,,7/14/2023 2:34:00 PM,1.5x,4.75,False,Stop Loss,-2.85,-3.10,6.4,0.25,1.6,0,13.72,2023-07-14,14:15:00,2023-07-14,14:34:00
20261328,7/14/2023 2:30:00 PM,C,0.00,4515.00,4560.00,45.00,2.10,P100,,,,1.5x,,True,Expiration,2.10,2.05,3.2,0.05,0,0,13.72,2023-07-14,14:30:00,,
20261496,7/14/2023 2:45:00 PM,C,0.00,4515.00,4560.00,45.00,1.30,P100,,,,1.5x,,True,Expiration,1.30,1.25,3.2,0.05,0,0,13.72,2023-07-14,14:45:00,,
20261704,7/14/2023 3:00:00 PM,C,0.00,4510.00,4555.00,45.00,1.80,P100,,,,1.5x,,True,Expiration,1.80,1.75,3.2,0.05,0,0,13.72,2023-07-14,15:00:00,,
20261876,7/14/2023 3:15:00 PM,C,0.00,4510.00,4555.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.72,2023-07-14,15:15:00,,
20262044,7/14/2023 3:30:00 PM,C,0.00,4510.00,4555.00,45.00,1.00,P100,,,,1.5x,,True,Expiration,1.00,0.95,3.2,0.05,0,0,13.72,2023-07-14,15:30:00,,
20262212,7/14/2023 3:45:00 PM,C,0.00,4505.00,4550.00,45.00,1.40,P100,,,,1.5x,,True,Expiration (ITM),0.00,-0.25,6.4,0.25,0,0,13.72,2023-07-14,15:45:00,,
20264496,7/17/2023 9:33:00 AM,P,0.00,4495.00,4445.00,50.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,26,13.78,2023-07-17,09:33:00,,
20264928,7/17/2023 9:45:00 AM,P,0.00,4490.00,4435.00,55.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.78,2023-07-17,09:45:00,,
20265292,7/17/2023 10:00:00 AM,P,0.00,4495.00,4440.00,55.00,1.80,P100,,,,1.5x,,True,Expiration,1.80,1.75,3.2,0.05,0,0,13.78,2023-07-17,10:00:00,,
20265620,7/17/2023 10:15:00 AM,P,0.00,4500.00,4445.00,55.00,2.30,P100,,,,1.5x,,True,Expiration,2.30,2.25,3.2,0.05,0,0,13.78,2023-07-17,10:15:00,,
20265968,7/17/2023 10:30:00 AM,P,0.00,4500.00,4450.00,50.00,2.20,P100,,,,1.5x,,True,Expiration,2.20,2.15,3.2,0.05,0,0,13.78,2023-07-17,10:30:00,,
20266324,7/17/2023 10:45:00 AM,P,0.00,4500.00,4455.00,45.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.78,2023-07-17,10:45:00,,
20266664,7/17/2023 11:00:00 AM,P,0.00,4500.00,4455.00,45.00,1.65,P100,,,,1.5x,,True,Expiration,1.65,1.60,3.2,0.05,0,0,13.78,2023-07-17,11:00:00,,
20266956,7/17/2023 11:15:00 AM,P,0.00,4505.00,4450.00,55.00,2.10,P100,,,,1.5x,,True,Expiration,2.10,2.05,3.2,0.05,0,0,13.78,2023-07-17,11:15:00,,
20267272,7/17/2023 11:30:00 AM,P,0.00,4505.00,4460.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.78,2023-07-17,11:30:00,,
20267544,7/17/2023 11:45:00 AM,P,0.00,4510.00,4465.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.78,2023-07-17,11:45:00,,
20267876,7/17/2023 12:00:00 PM,P,0.00,4510.00,4460.00,50.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,13.78,2023-07-17,12:00:00,,
20268152,7/17/2023 12:15:00 PM,P,0.00,4510.00,4460.00,50.00,1.95,P100,,,,1.5x,,True,Expiration,1.95,1.90,3.2,0.05,0,0,13.78,2023-07-17,12:15:00,,
20274764,7/17/2023 12:30:00 PM,C,0.00,4525.00,4575.00,50.00,1.65,P100,,,7/17/2023 3:19:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,26,13.78,2023-07-17,12:30:00,2023-07-17,15:19:00
20274992,7/17/2023 12:45:00 PM,C,0.00,4525.00,4575.00,50.00,1.85,P100,,,7/17/2023 3:19:00 PM,1.5x,4.62,False,Stop Loss,-2.77,-3.02,6.4,0.25,1.6,0,13.78,2023-07-17,12:45:00,2023-07-17,15:19:00
20268956,7/17/2023 1:00:00 PM,P,0.00,4515.00,4470.00,45.00,2.50,P100,,,,1.5x,,True,Expiration,2.50,2.45,3.2,0.05,0,0,13.78,2023-07-17,13:00:00,,
20269268,7/17/2023 1:15:00 PM,P,0.00,4510.00,4465.00,45.00,1.35,P100,,,,1.5x,,True,Expiration,1.35,1.30,3.2,0.05,0,0,13.78,2023-07-17,13:15:00,,
20275652,7/17/2023 1:30:00 PM,C,0.00,4525.00,4570.00,45.00,1.65,P100,,,7/17/2023 3:19:00 PM,1.5x,4.12,False,Stop Loss,-2.47,-2.72,6.4,0.25,1.6,0,13.78,2023-07-17,13:30:00,2023-07-17,15:19:00
20269744,7/17/2023 1:45:00 PM,P,0.00,4515.00,4470.00,45.00,1.75,P100,,,,1.5x,,True,Expiration,1.75,1.70,3.2,0.05,0,0,13.78,2023-07-17,13:45:00,,
20269964,7/17/2023 2:00:00 PM,P,0.00,4515.00,4460.00,55.00,1.25,P100,,,,1.5x,,True,Expiration,1.25,1.20,3.2,0.05,0,0,13.78,2023-07-17,14:00:00,,
20270128,7/17/2023 2:15:00 PM,P,0.00,4520.00,4475.00,45.00,2.45,P100,,,,1.5x,,True,Expiration,2.45,2.40,3.2,0.05,0,0,13.78,2023-07-17,14:15:00,,
20270340,7/17/2023 2:30:00 PM,P,0.00,4520.00,4475.00,45.00,1.65,P100,,,,1.5x,,True,Expiration,1.65,1.60,3.2,0.05,0,0,13.78,2023-07-17,14:30:00,,
20276632,7/17/2023 2:45:00 PM,C,0.00,4525.00,4570.00,45.00,1.90,P100,,,7/17/2023 3:19:00 PM,1.5x,4.75,False,Stop Loss,-2.85,-3.10,6.4,0.25,1.6,0,13.78,2023-07-17,14:45:00,2023-07-17,15:19:00
20270736,7/17/2023 3:00:00 PM,P,0.00,4520.00,4475.00,45.00,1.60,P100,,,,1.5x,,True,Expiration,1.60,1.55,3.2,0.05,0,0,13.78,2023-07-17,15:00:00,,
20270856,7/17/2023 3:15:00 PM,P,0.00,4525.00,4480.00,45.00,2.30,P100,,,,1.5x,,False,Expiration (ITM),-0.06,-0.31,6.4,0.25,0.1,0,13.78,2023-07-17,15:15:00,,
20271020,7/17/2023 3:30:00 PM,P,0.00,4525.00,4480.00,45.00,1.50,P100,,,7/17/2023 3:58:00 PM,1.5x,3.75,False,Stop Loss,-2.25,-2.50,6.4,0.25,1.7,0,13.78,2023-07-17,15:30:00,2023-07-17,15:58:00
20271184,7/17/2023 3:45:00 PM,P,0.00,4525.00,4480.00,45.00,1.40,P100,,,7/17/2023 3:58:00 PM,1.5x,3.50,False,Stop Loss,-2.10,-2.35,6.4,0.25,1.7,0,13.78,2023-07-17,15:45:00,2023-07-17,15:58:00
20286160,7/18/2023 9:33:00 AM,C,0.00,4530.00,4575.00,45.00,2.25,P100,,,7/18/2023 9:59:00 AM,1.5x,5.62,False,Stop Loss,-3.37,-3.62,6.4,0.25,1.6,26,13.61,2023-07-18,09:33:00,2023-07-18,09:59:00
20279412,7/18/2023 9:45:00 AM,P,0.00,4510.00,4460.00,50.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,26,13.61,2023-07-18,09:45:00,,
20279800,7/18/2023 10:00:00 AM,P,0.00,4515.00,4470.00,45.00,2.05,P100,,,,1.5x,,True,Expiration,2.05,2.00,3.2,0.05,0,0,13.61,2023-07-18,10:00:00,,
20280204,7/18/2023 10:15:00 AM,P,0.00,4515.00,4460.00,55.00,1.65,P100,,,,1.5x,,True,Expiration,1.65,1.60,3.2,0.05,0,0,13.61,2023-07-18,10:15:00,,
